building_id,residual_mean,pred_mean,target_mean,is_anomaly,combined_score
185,12.040814,80.631355,85.60778,False,-0.52528995
29,12.025723,55.848938,43.823208,False,-0.52561885
51,12.025498,48.492275,37.114216,False,-0.52562374
195,12.023152,123.92948,125.844666,False,-0.5256749
172,12.021835,44.879482,32.85764,False,-0.52570355
147,12.018737,159.45445,156.86208,False,-0.5257711
96,12.008167,179.53801,186.64166,False,-0.52600145
113,12.0012045,39.584538,27.583334,False,-0.5261532
77,11.989009,27.141558,15.152551,False,-0.52641904
109,11.987983,80.14214,68.15417,False,-0.5264414
167,11.981693,100.57431,106.628075,False,-0.5265785
145,11.978335,119.33984,113.291664,False,-0.5266516
103,11.976745,36.21112,24.234375,False,-0.5266863
51,11.970123,50.11258,38.965656,False,-0.5268307
109,11.969422,59.067013,47.12917,False,-0.52684593
60,11.9676285,74.70574,70.29801,False,-0.52688503
44,11.963721,181.04584,174.94017,False,-0.52697015
123,11.960296,137.57536,128.84375,False,-0.52704483
135,11.956009,82.47,75.166664,False,-0.5271383
157,11.94635,80.033516,69.398125,False,-0.5273488
145,11.946144,115.65455,111.166664,False,-0.5273533
133,11.939677,44.68968,32.75,False,-0.5274942
179,11.937919,110.32084,115.015625,False,-0.5275325
18,11.93189,135.44328,126.375885,False,-0.527664
43,11.929248,101.7851,90.49609,False,-0.5277215
71,11.922534,162.69139,158.496,False,-0.52786785
118,11.921822,47.109318,35.1875,False,-0.5278834
18,11.921001,132.08006,128.08243,False,-0.5279013
92,11.912158,160.45078,164.78334,False,-0.528094
142,11.911549,49.764416,37.852863,False,-0.5281073
157,11.909074,90.64095,80.2566,False,-0.5281613
51,11.894027,45.544384,35.373684,False,-0.5284892
60,11.887288,73.952774,73.739265,False,-0.5286361
163,11.878455,102.27767,108.83561,False,-0.52882856
152,11.870603,40.511295,28.640696,False,-0.52899975
113,11.870304,47.078632,35.208332,False,-0.52900624
177,11.866298,57.848125,45.981827,False,-0.52909356
115,11.85883,81.95452,70.385414,False,-0.52925634
186,11.8470125,67.13903,61.141663,False,-0.5295139
103,11.844729,36.490566,24.645834,False,-0.5295636
155,11.843014,57.5768,47.291668,False,-0.52960104
112,11.837487,48.14165,36.304165,False,-0.5297215
60,11.836806,76.165474,74.626595,False,-0.52973634
147,11.835656,149.37955,156.09908,False,-0.52976143
72,11.835332,76.18125,67.98016,False,-0.52976847
174,11.833115,28.671387,16.838272,False,-0.5298168
184,11.832839,91.18082,87.33548,False,-0.52982277
157,11.831146,86.41105,77.705605,False,-0.5298597
40,11.829362,434.95828,440.83154,False,-0.5298986
72,11.826619,63.25922,51.664135,False,-0.52995837
110,11.826595,96.88473,90.012505,False,-0.5299589
51,11.825637,45.80354,35.6723,False,-0.52997977
121,11.8231535,34.263275,22.440125,False,-0.5300339
107,11.821986,148.43443,151.23384,False,-0.53005934
127,11.8031,54.3656,42.5625,False,-0.53047097
120,11.790153,74.42792,64.289925,False,-0.53075314
51,11.783139,45.33086,35.331028,False,-0.530906
135,11.781937,67.23786,57.833332,False,-0.53093225
135,11.776492,75.58224,67.166664,False,-0.53105086
198,11.773839,170.84627,164.375,False,-0.53110874
173,11.7725,171.49089,176.65637,False,-0.53113794
173,11.768369,142.38756,139.01167,False,-0.531228
135,11.767837,71.821236,60.083332,False,-0.5312395
132,11.760423,64.84623,53.42188,False,-0.53140116
77,11.758907,24.446047,13.058808,False,-0.5314342
118,11.743546,39.139378,27.395834,False,-0.531769
108,11.742835,61.826168,50.083332,False,-0.5317845
114,11.731891,143.73741,145.44012,False,-0.532023
145,11.710469,141.84865,131.125,False,-0.5324899
188,11.710233,67.70618,61.37691,False,-0.5324951
70,11.707984,96.49084,91.110405,False,-0.532544
41,11.703422,119.70422,111.18909,False,-0.5326435
71,11.697926,166.25624,160.4239,False,-0.5327633
135,11.692691,75.067696,63.375,False,-0.5328774
128,11.692403,31.579905,19.887499,False,-0.5328837
60,11.681659,74.15896,75.47977,False,-0.53311783
70,11.675922,99.74651,97.87915,False,-0.5332429
157,11.671397,86.54946,76.53027,False,-0.53334147
51,11.66856,49.120823,38.462254,False,-0.53340334
127,11.667476,56.083126,45.837498,False,-0.53342694
187,11.666763,65.31484,57.93999,False,-0.5334425
103,11.663448,35.82491,24.161459,False,-0.53351474
127,11.659839,55.834778,44.9375,False,-0.53359336
141,11.657924,63.842636,53.083332,False,-0.53363514
179,11.65379,105.50073,111.38021,False,-0.53372526
111,11.635166,52.251583,43.774998,False,-0.53413117
155,11.629299,57.494717,50.666668,False,-0.534259
41,11.62704,122.194824,120.98385,False,-0.53430825
102,11.624854,120.91113,110.125,False,-0.5343559
188,11.616706,72.22975,68.60499,False,-0.5345335
111,11.616639,48.258305,36.641666,False,-0.534535
111,11.616482,54.75413,45.675,False,-0.5345384
178,11.61324,64.35255,52.739304,False,-0.534609
110,11.611461,105.291115,97.13333,False,-0.5346478
92,11.611402,155.88962,147.24583,False,-0.53464913
118,11.608635,51.471134,41.229168,False,-0.5347094
178,11.600684,63.696148,52.10118,False,-0.53488266
120,11.58902,63.496998,51.90799,False,-0.53513694
6,11.584289,39.869015,28.28473,False,-0.53524
79,11.576321,63.505222,51.928898,False,-0.5354137
77,11.573165,25.27841,13.705246,False,-0.53548247
101,11.570485,169.01521,164.25,False,-0.53554094
110,11.567401,90.40983,83.52917,False,-0.5356081
155,11.565862,53.440857,41.875,False,-0.5356417
111,11.55629,51.76775,44.716663,False,-0.5358503
60,11.554122,72.14452,72.14663,False,-0.5358975
107,11.552139,112.93311,118.293205,False,-0.53594077
6,11.550954,36.512047,24.961092,False,-0.5359666
93,11.549179,59.96669,49.284718,False,-0.53600526
62,11.544339,26.212133,14.667796,False,-0.53611076
175,11.542446,50.406414,38.86397,False,-0.536152
195,11.537196,123.01409,124.1755,False,-0.5362664
111,11.504994,48.724903,40.825,False,-0.5369683
189,11.503956,72.62895,61.125,False,-0.53699094
17,11.49926,187.6946,198.07898,False,-0.5370933
109,11.497609,66.218445,54.720837,False,-0.5371293
59,11.494588,26.57633,15.081742,False,-0.5371951
175,11.490052,48.275303,36.78525,False,-0.537294
163,11.49001,118.970215,112.851494,False,-0.53729486
145,11.486691,135.4955,138.54167,False,-0.5373672
145,11.4847765,117.30001,110.416664,False,-0.53740895
173,11.481274,160.85391,168.69154,False,-0.5374853
140,11.478507,292.0789,292.444,False,-0.53754556
5,11.477273,56.244053,45.151356,False,-0.5375725
177,11.476142,63.061565,51.585423,False,-0.5375971
122,11.475184,31.500185,20.025,False,-0.537618
170,11.474196,82.07654,80.63754,False,-0.5376395
59,11.457996,26.536888,15.078891,False,-0.5379926
133,11.453517,45.745182,34.291668,False,-0.5380902
186,11.451398,66.41439,57.01042,False,-0.5381364
178,11.448623,61.787174,50.405758,False,-0.5381969
60,11.439529,73.74531,76.42968,False,-0.5383951
77,11.436218,23.464922,12.028705,False,-0.5384673
104,11.430255,101.19803,90.23333,False,-0.5385972
132,11.428502,63.5786,55.748707,False,-0.5386355
59,11.428399,26.19161,14.763211,False,-0.5386377
111,11.4273405,48.452847,40.333332,False,-0.53866076
82,11.427222,17.15639,5.7291665,False,-0.5386633
16,11.420358,399.183,393.0067,False,-0.538813
128,11.419838,31.30317,19.883333,False,-0.53882426
174,11.4160185,29.368372,17.952353,False,-0.5389075
88,11.408713,79.18641,75.30382,False,-0.53906673
187,11.40205,47.334133,35.932083,False,-0.539212
86,11.401582,298.8419,289.9375,False,-0.5392222
170,11.398263,99.53115,97.58085,False,-0.53929454
29,11.386767,55.71336,44.326595,False,-0.53954506
82,11.385476,15.691031,4.305554,False,-0.53957325
59,11.383904,26.59648,15.212575,False,-0.53960747
171,11.383618,88.592995,77.87222,False,-0.5396137
51,11.38308,46.338287,36.465767,False,-0.53962547
111,11.375535,43.27554,31.900002,False,-0.5397899
133,11.374742,50.749744,39.375,False,-0.5398072
141,11.371872,64.44029,53.125,False,-0.5398697
145,11.370627,124.79641,124.625,False,-0.53989685
99,11.365185,117.2338,113.770836,False,-0.54001546
101,11.360637,167.58589,167.39168,False,-0.5401146
93,11.352933,55.916355,44.715282,False,-0.54028255
121,11.3457,33.314495,21.96879,False,-0.54044014
135,11.340121,74.187645,71.333336,False,-0.54056174
110,11.339215,86.96448,81.174995,False,-0.5405815
18,11.331973,200.5719,189.23991,False,-0.5407393
29,11.331627,56.093655,45.134293,False,-0.54074687
6,11.329425,41.153324,29.823898,False,-0.54079485
93,11.327197,53.416718,42.118057,False,-0.5408434
111,11.326312,43.509647,32.183334,False,-0.5408627
172,11.31321,41.828625,30.515413,False,-0.5411483
163,11.306018,106.57055,111.536194,False,-0.541305
128,11.294937,29.694937,18.4,False,-0.5415465
17,11.286335,167.45619,157.05711,False,-0.54173404
92,11.277516,151.68759,146.89168,False,-0.54192626
146,11.276515,67.34652,57.135834,False,-0.541948
152,11.273046,38.07145,26.798409,False,-0.5420237
142,11.230057,51.68721,45.48698,False,-0.54296064
195,11.228543,143.24858,142.15201,False,-0.5429936
152,11.227462,38.13609,26.908628,False,-0.54301715
110,11.222577,74.875496,67.004166,False,-0.54312366
132,11.215922,66.544464,59.24088,False,-0.5432687
177,11.199866,56.276295,45.076427,False,-0.5436186
62,11.194221,34.544662,24.13334,False,-0.54374164
106,11.191306,44.34091,33.366665,False,-0.5438052
135,11.191196,80.80092,72.25,False,-0.5438076
155,11.17817,46.928173,35.75,False,-0.5440915
109,11.178042,61.77804,50.600002,False,-0.54409426
99,11.165726,133.52074,136.76666,False,-0.5443627
111,11.163953,44.142548,36.158337,False,-0.5444014
77,11.149581,20.848204,9.698621,False,-0.5447146
101,11.142502,171.66994,175.5583,False,-0.5448689
183,11.141797,63.279583,52.416668,False,-0.54488426
60,11.136295,70.52689,69.35381,False,-0.5450042
167,11.135696,117.770424,107.11416,False,-0.54501724
115,11.134561,76.3691,65.760414,False,-0.54504204
60,11.134125,71.107086,73.329735,False,-0.5450515
135,11.132791,69.319885,58.833332,False,-0.5450806
106,11.113197,46.224045,35.34167,False,-0.5455076
6,11.103115,39.3086,28.249893,False,-0.5457274
163,11.093457,107.853294,101.05314,False,-0.5459379
160,11.078972,98.084564,101.75709,False,-0.54625356
51,11.07634,48.195766,38.283092,False,-0.54631096
195,11.075707,128.30606,122.58901,False,-0.54632473
146,11.075068,76.67987,66.354164,False,-0.5463386
59,11.07148,25.76644,14.694959,False,-0.5464169
183,11.07135,78.15362,69.791664,False,-0.5464197
59,11.069846,25.616903,14.547057,False,-0.54645246
145,11.065735,117.58466,109.083336,False,-0.54654205
70,11.054809,92.57147,87.01507,False,-0.54678017
110,11.0527,73.17908,64.24167,False,-0.5468262
145,11.04541,137.77312,128.08333,False,-0.54698503
156,11.0386,148.33864,147.10191,False,-0.54713345
196,11.035129,74.29104,85.04648,False,-0.54720914
122,11.019634,32.573803,21.554169,False,-0.54754686
113,11.016646,42.743275,32.53125,False,-0.54761195
179,11.0024185,110.55087,119.00521,False,-0.5479221
59,10.994949,25.388445,14.393495,False,-0.54808486
103,10.994,35.011364,24.017363,False,-0.54810554
70,10.987129,90.95874,92.27082,False,-0.5482553
184,10.985249,94.60205,87.02413,False,-0.5482963
182,10.983188,20.407917,9.424729,False,-0.5483412
70,10.982192,97.847725,104.954926,False,-0.5483629
193,10.982057,49.643505,38.661446,False,-0.5483659
174,10.979693,27.504568,16.524876,False,-0.5484173
157,10.979282,83.358055,77.94604,False,-0.54842633
101,10.977506,165.75441,169.26668,False,-0.5484651
152,10.977448,37.560104,26.582657,False,-0.5484663
155,10.974969,59.652775,48.916668,False,-0.5485204
102,10.973727,100.21692,90.600006,False,-0.5485474
102,10.973205,120.276794,131.25,False,-0.5485588
34,10.959201,162.49161,157.98434,False,-0.548864
145,10.953622,141.63737,135.625,False,-0.5489856
189,10.94591,71.73757,60.791668,False,-0.5491537
111,10.941055,48.84575,46.975002,False,-0.5492595
62,10.927396,22.161201,11.233804,False,-0.5495572
195,10.924408,117.276695,122.76605,False,-0.54962236
163,10.919116,112.48212,111.76734,False,-0.54973763
130,10.919059,88.63752,88.5,False,-0.5497389
111,10.903954,42.028954,31.125,False,-0.55006814
41,10.903079,147.33868,143.78125,False,-0.55008715
109,10.8951645,77.48032,67.57917,False,-0.5502597
87,10.894066,333.4888,330.50345,False,-0.5502837
174,10.884129,29.37395,18.489822,False,-0.5505002
59,10.873215,26.347433,15.474217,False,-0.5507381
6,10.872115,40.64482,29.772707,False,-0.55076206
122,10.868256,33.714085,22.845833,False,-0.5508462
152,10.849098,37.83803,27.186806,False,-0.55126375
123,10.848821,127.28232,127.729164,False,-0.5512698
133,10.845103,54.11819,45.625,False,-0.5513508
185,10.842374,84.59265,83.81627,False,-0.5514103
51,10.8239975,51.584217,41.10719,False,-0.5518108
106,10.814972,41.323303,30.508333,False,-0.5520075
141,10.796516,69.07229,58.708332,False,-0.55240977
157,10.794057,99.63467,90.35386,False,-0.5524634
174,10.792641,29.215075,18.422434,False,-0.5524942
157,10.785197,87.428925,80.01614,False,-0.5526565
113,10.78279,54.115665,43.496532,False,-0.5527089
96,10.780327,188.5158,186.40833,False,-0.5527626
6,10.77858,44.698833,33.920246,False,-0.5528007
195,10.772595,114.4335,122.58901,False,-0.55293113
110,10.762721,92.56793,90.5875,False,-0.5531463
172,10.758801,44.620975,33.86217,False,-0.5532318
17,10.758405,168.42398,169.24086,False,-0.5532404
34,10.755431,209.78127,214.55144,False,-0.5533052
189,10.752824,70.29449,59.541668,False,-0.5533621
6,10.741389,40.832348,30.090958,False,-0.5536113
183,10.740163,76.605064,74.916664,False,-0.55363804
60,10.737773,75.78701,73.8132,False,-0.5536901
96,10.736781,190.56126,185.26666,False,-0.5537117
29,10.732009,54.658573,43.951187,False,-0.5538157
120,10.72992,67.19564,56.692707,False,-0.55386126
113,10.729874,60.35907,54.017365,False,-0.5538623
152,10.726058,38.101288,27.375229,False,-0.5539454
107,10.725388,152.21246,152.07968,False,-0.55396
113,10.719483,42.044838,32.489582,False,-0.5540888
152,10.706866,37.97354,27.28444,False,-0.5543637
99,10.701431,122.2832,113.68751,False,-0.55448216
114,10.698608,126.20756,117.99479,False,-0.5545437
88,10.698357,85.11532,76.31593,False,-0.5545492
103,10.696147,34.428783,23.732637,False,-0.5545973
77,10.686795,22.791298,12.104505,False,-0.55480117
167,10.680748,101.10903,95.68168,False,-0.55493295
82,10.679553,14.526774,3.8472207,False,-0.554959
141,10.676738,75.44137,65.208336,False,-0.55502033
179,10.671033,120.57922,129.47917,False,-0.5551447
120,10.6669655,65.96323,58.578125,False,-0.55523336
70,10.662681,94.07046,87.09469,False,-0.55532676
104,10.6585245,102.04798,104.345825,False,-0.55541736
135,10.648356,69.83204,59.625,False,-0.5556389
112,10.648151,42.718983,32.070835,False,-0.55564344
111,10.643082,54.901012,47.149998,False,-0.55575395
183,10.628616,69.3895,76.708336,False,-0.5560692
102,10.610688,114.87394,111.34165,False,-0.55645996
103,10.609608,35.166897,24.557291,False,-0.5564835
29,10.596257,58.756256,48.211517,False,-0.5567745
188,10.593881,73.36987,64.98663,False,-0.5568263
106,10.583449,47.105885,36.641666,False,-0.5570536
177,10.582606,58.298664,47.716053,False,-0.557072
108,10.573792,70.321754,63.550003,False,-0.55726415
121,10.565736,37.229824,26.664083,False,-0.55743974
51,10.545565,50.190567,40.091873,False,-0.5578793
122,10.517311,32.19231,21.675001,False,-0.5584951
108,10.513474,68.43557,63.829166,False,-0.5585788
101,10.5091505,171.74019,166.25417,False,-0.55867296
60,10.505302,76.60464,72.90879,False,-0.5587569
179,10.496406,111.02753,107.88021,False,-0.5589508
135,10.496278,70.80004,60.875,False,-0.5589536
29,10.486348,55.953396,45.467052,False,-0.55917
182,10.485497,20.321743,9.836246,False,-0.55918854
5,10.479416,75.36094,66.08888,False,-0.55932105
196,10.475921,96.70161,91.53302,False,-0.5593972
158,10.472083,85.03591,84.308464,False,-0.55948085
116,10.4685135,39.69717,29.708334,False,-0.5595587
152,10.467672,37.28329,26.81562,False,-0.55957705
84,10.460219,216.74467,212.029,False,-0.5597395
183,10.458896,64.891685,55.083332,False,-0.5597683
71,10.4403715,167.47812,164.1167,False,-0.560172
113,10.435899,55.862015,49.114582,False,-0.56026953
163,10.4343,95.38499,100.00883,False,-0.5603044
103,10.422737,34.394962,23.972221,False,-0.5605564
186,10.416373,60.270756,60.835835,False,-0.56069505
178,10.391664,62.917072,52.52541,False,-0.5612337
93,10.389408,58.83202,49.097218,False,-0.5612828
195,10.388384,115.7879,122.58901,False,-0.56130517
135,10.387853,68.02688,58.666668,False,-0.5613167
195,10.384098,126.00582,122.58901,False,-0.56139857
141,10.383698,71.59933,61.458332,False,-0.56140727
110,10.370313,93.14327,85.89166,False,-0.56169903
135,10.370263,73.36833,65.541664,False,-0.5617001
59,10.3571615,25.035044,14.677883,False,-0.5619856
17,10.342941,205.8247,209.81905,False,-0.56229556
29,10.339861,54.991516,45.1542,False,-0.56236273
172,10.336909,40.767662,30.43075,False,-0.56242704
18,10.329624,117.400795,108.492836,False,-0.56258583
163,10.322396,108.291115,110.49078,False,-0.56274337
142,10.322007,53.042057,42.72006,False,-0.5627518
51,10.304864,44.300343,36.943577,False,-0.5631255
152,10.296256,36.77608,26.47983,False,-0.56331307
175,10.295224,49.76837,39.473145,False,-0.5633356
179,10.279933,117.49825,116.5,False,-0.56366885
93,10.278467,58.078876,47.923615,False,-0.5637008
111,10.263032,55.004337,48.025005,False,-0.56403726
34,10.261369,169.80106,161.89479,False,-0.5640735
77,10.261028,22.877169,12.988688,False,-0.5640809
59,10.2605505,24.938438,14.677888,False,-0.56409127
108,10.249442,68.19425,62.05,False,-0.5643334
135,10.246994,72.61961,62.541668,False,-0.5643868
77,10.242199,25.575117,16.698122,False,-0.5644913
99,10.241033,115.15815,114.18206,False,-0.5645167
62,10.232202,34.071026,27.482573,False,-0.5647092
93,10.227818,62.134396,53.618053,False,-0.56480473
135,10.21573,74.25245,64.916664,False,-0.5650682
195,10.213639,118.60679,124.135994,False,-0.5651138
120,10.212888,70.33959,62.041668,False,-0.5651302
183,10.207391,62.00238,52.083332,False,-0.56525
128,10.195258,33.79109,23.595833,False,-0.5655143
195,10.177484,116.80057,122.58901,False,-0.5659018
71,10.17315,159.38022,154.96713,False,-0.5659962
117,10.173105,52.96358,44.1875,False,-0.5659972
120,10.16887,71.78072,65.670135,False,-0.5660895
147,10.154684,150.88342,152.34895,False,-0.5663987
102,10.154437,119.18931,118.700005,False,-0.56640404
186,10.1391535,66.08091,63.105007,False,-0.56673723
120,10.136706,67.09142,57.241314,False,-0.5667905
112,10.116244,41.05791,30.941666,False,-0.5672365
179,10.106978,107.72123,111.125,False,-0.5674384
141,10.101829,67.423935,62.75,False,-0.56755066
59,10.097545,25.275978,15.178435,False,-0.56764406
103,10.091614,33.8746,23.782988,False,-0.56777334
163,10.090321,104.719826,96.952065,False,-0.56780154
92,10.085105,145.37012,147.12917,False,-0.5679152
120,10.084249,69.178665,61.166668,False,-0.56793386
82,10.07273,12.656064,2.5833333,False,-0.5681849
123,10.068592,134.0692,131.11458,False,-0.5682751
29,10.040728,56.730686,46.689957,False,-0.5688824
62,10.037075,24.997808,14.960734,False,-0.56896204
187,10.036918,45.101955,35.5425,False,-0.56896544
41,10.034364,120.562035,115.35275,False,-0.5690211
175,10.031097,48.129833,38.098736,False,-0.56909233
145,10.019719,126.61453,122.083336,False,-0.5693403
152,9.9907875,36.926357,26.93557,False,-0.56997085
118,9.990651,53.618458,43.916668,False,-0.5699739
178,9.987306,67.57261,57.585308,False,-0.5700468
35,9.986338,150.93362,155.14032,False,-0.5700679
173,9.98499,167.65611,166.89111,False,-0.57009727
185,9.979938,80.91735,76.86218,False,-0.5702073
163,9.96899,102.109344,95.92572,False,-0.57044595
118,9.965537,49.732746,43.770832,False,-0.5705212
116,9.958175,47.616745,38.166668,False,-0.57068163
86,9.957775,311.26956,311.6771,False,-0.5706904
175,9.956883,53.069714,43.112835,False,-0.5707098
167,9.945468,104.906136,98.03893,False,-0.5709586
189,9.945016,90.717735,84.75,False,-0.5709685
121,9.934917,38.974,29.039083,False,-0.57118857
172,9.934339,39.769566,30.206255,False,-0.5712012
127,9.928838,52.686707,43.054165,False,-0.5713211
133,9.928187,59.331955,49.916668,False,-0.57133526
141,9.924441,69.62463,60.708332,False,-0.57141685
121,9.922848,38.204636,28.546875,False,-0.57145166
152,9.909975,36.268093,26.56746,False,-0.5717322
99,9.906257,118.187614,113.94583,False,-0.5718132
110,9.897119,72.14217,65.9,False,-0.5720124
189,9.894626,69.3816,59.791668,False,-0.5720667
106,9.89272,43.96356,34.070835,False,-0.57210827
158,9.878659,79.05845,71.111,False,-0.57241476
118,9.878144,50.502766,45.076385,False,-0.57242596
6,9.874489,40.53609,30.661606,False,-0.57250565
102,9.872323,115.54072,124.75833,False,-0.57255286
189,9.866786,85.25674,83.208336,False,-0.5726735
195,9.86236,123.581764,124.08771,False,-0.57277
115,9.858631,77.97086,68.427086,False,-0.57285124
130,9.856784,83.73987,77.058334,False,-0.5728915
115,9.856088,67.3489,60.34375,False,-0.57290673
167,9.84824,98.98871,90.57693,False,-0.57307774
103,9.844171,34.712223,24.868055,False,-0.57316643
147,9.826379,141.70186,136.46362,False,-0.5735542
129,9.813514,207.21016,205.33748,False,-0.5738346
195,9.811067,120.387695,122.58901,False,-0.57388794
106,9.809312,42.440193,32.650005,False,-0.5739262
172,9.805738,41.489624,31.683882,False,-0.57400405
70,9.801294,94.40696,94.19332,False,-0.5741009
122,9.793778,34.33128,24.5375,False,-0.57426476
122,9.790066,31.2984,21.508333,False,-0.57434565
133,9.783997,63.092648,54.708332,False,-0.5744779
128,9.771792,32.18429,22.412498,False,-0.5747439
110,9.762489,78.23414,69.816666,False,-0.5749467
60,9.759505,71.009575,73.32403,False,-0.57501173
112,9.754887,41.050716,31.295832,False,-0.5751124
178,9.750133,71.24223,61.4921,False,-0.575216
155,9.749838,53.903423,50.291668,False,-0.57522243
167,9.747436,106.66453,97.726166,False,-0.57527477
157,9.744822,82.974525,74.31316,False,-0.57533175
112,9.743889,41.023052,31.27917,False,-0.5753521
102,9.739706,121.93746,127.875,False,-0.57544327
26,9.737458,20.089624,10.352167,False,-0.57549226
118,9.732747,46.803326,44.291668,False,-0.57559496
178,9.720893,64.48972,54.85387,False,-0.5758533
60,9.720549,68.53378,69.7349,False,-0.5758608
152,9.718664,37.670895,27.967209,False,-0.57590187
113,9.7168255,40.66505,34.809025,False,-0.575942
189,9.710441,69.1206,59.458332,False,-0.5760811
141,9.706748,62.129185,53.125,False,-0.57616156
121,9.700324,37.106533,27.40621,False,-0.5763016
183,9.699018,65.14016,55.708332,False,-0.5763301
113,9.696301,58.035034,52.55902,False,-0.5763893
179,9.68908,111.69686,112.921875,False,-0.57654667
133,9.684928,52.68213,49.208332,False,-0.57663715
99,9.677072,116.175026,115.487335,False,-0.57680845
193,9.674384,47.785126,38.19269,False,-0.576867
110,9.668915,86.755745,85.5625,False,-0.5769862
172,9.660428,44.250214,34.94369,False,-0.57717115
115,9.650765,75.5346,66.260414,False,-0.5773818
93,9.640934,60.927074,51.979168,False,-0.577596
106,9.633109,42.59329,33.187496,False,-0.57776654
145,9.629256,123.454994,117.583336,False,-0.5778505
112,9.626582,53.13559,44.425,False,-0.5779088
118,9.5956545,46.049072,37.166668,False,-0.57858294
182,9.586089,19.31745,9.731362,False,-0.5787914
29,9.584065,57.47087,48.322414,False,-0.57883555
6,9.582502,38.6964,29.1139,False,-0.5788696
29,9.57759,52.88812,43.356785,False,-0.57897663
141,9.577189,64.46746,55.458332,False,-0.57898533
84,9.574403,207.96333,202.27776,False,-0.57904613
88,9.566424,77.635765,68.2483,False,-0.57922
147,9.5632105,152.48741,152.46092,False,-0.57929003
179,9.559009,121.78585,127.83854,False,-0.5793816
106,9.548121,44.41238,35.304165,False,-0.5796189
177,9.541066,54.71818,45.346695,False,-0.5797727
106,9.539964,41.84413,32.304165,False,-0.57979673
171,9.536137,95.83793,86.445595,False,-0.5798801
112,9.528117,40.919785,31.391668,False,-0.5800549
116,9.524002,48.261505,38.9375,False,-0.5801446
112,9.5163765,52.17894,42.6875,False,-0.5803108
29,9.507068,52.72676,43.288532,False,-0.58051366
82,9.492827,15.430328,5.9375,False,-0.580824
77,9.492667,23.03702,14.256688,False,-0.58082753
29,9.489355,56.970142,47.87591,False,-0.5808997
127,9.486285,54.11318,45.641666,False,-0.58096665
179,9.478751,110.65106,108.59375,False,-0.58113086
177,9.478358,57.6719,48.19354,False,-0.5811394
88,9.472397,78.73712,80.43754,False,-0.5812693
178,9.472154,64.29512,54.822964,False,-0.5812747
43,9.468869,106.79956,98.032715,False,-0.5813463
112,9.460623,48.69812,39.2375,False,-0.581526
60,9.457446,72.73478,71.2479,False,-0.5815952
121,9.4510355,38.253117,28.802084,False,-0.58173496
172,9.430291,46.659058,37.228767,False,-0.58218706
112,9.418847,41.53551,32.116665,False,-0.5824365
163,9.416923,112.09671,111.10636,False,-0.5824784
109,9.410687,75.942375,66.64167,False,-0.58261436
146,9.398675,71.72085,62.525837,False,-0.58287615
87,9.392577,335.39377,338.0868,False,-0.583009
182,9.386308,19.404161,10.017855,False,-0.58314574
123,9.384788,131.7129,128.70833,False,-0.5831788
141,9.380841,73.31945,65.416664,False,-0.5832648
6,9.378769,40.02387,30.645102,False,-0.58331
145,9.358833,132.42723,126.625,False,-0.5837445
77,9.358809,23.783297,15.617398,False,-0.583745
172,9.343761,43.903244,34.55948,False,-0.584073
106,9.342492,40.90499,31.5625,False,-0.58410066
178,9.335443,61.834274,52.651623,False,-0.5842543
102,9.329918,116.09626,112.91668,False,-0.5843747
72,9.319963,59.53297,50.665882,False,-0.5845917
29,9.316451,56.396915,47.09381,False,-0.5846682
116,9.311486,44.742004,36.145832,False,-0.58477646
171,9.30079,93.11147,91.804565,False,-0.5850096
17,9.299983,146.3816,146.88695,False,-0.58502716
112,9.280483,53.227345,44.329163,False,-0.58545214
122,9.276861,32.356026,23.079168,False,-0.5855311
122,9.268502,31.369722,22.129166,False,-0.5857133
29,9.268308,56.945145,47.676838,False,-0.58571756
112,9.267152,52.901,44.67917,False,-0.5857428
106,9.258307,40.920807,31.662498,False,-0.5859355
29,9.248034,59.504375,50.256348,False,-0.5861594
132,9.2471695,58.84671,51.601574,False,-0.58617824
29,9.242028,53.811626,44.647976,False,-0.5862903
196,9.239783,98.23153,95.18784,False,-0.58633924
106,9.236988,41.358074,32.162502,False,-0.58640015
183,9.236036,60.981327,52.25,False,-0.5864209
155,9.213105,55.41197,50.041668,False,-0.58692074
177,9.209778,61.362766,52.15299,False,-0.5869932
62,9.201226,23.423075,14.221851,False,-0.5871796
93,9.184842,55.63818,53.013897,False,-0.5875367
135,9.18079,66.592316,58.125,False,-0.587625
99,9.179814,108.93833,112.470825,False,-0.5876463
130,9.177547,84.764626,78.92917,False,-0.58769566
106,9.166194,45.10027,36.158333,False,-0.58794314
142,9.158246,51.969448,42.811207,False,-0.5881164
26,9.151528,15.681358,6.529829,False,-0.5882628
29,9.150166,55.151592,46.166668,False,-0.5882925
118,9.149496,48.978043,40.416668,False,-0.5883071
105,9.143582,83.83619,75.25416,False,-0.588436
188,9.135074,63.2458,62.380383,False,-0.5886214
172,9.11365,45.670765,36.557117,False,-0.5890883
77,9.103988,25.956087,17.447237,False,-0.5892989
171,9.100676,94.74011,85.79191,False,-0.58937114
62,9.073037,24.304436,26.268751,False,-0.5899735
179,9.06317,108.55015,112.09896,False,-0.59018856
29,9.057426,60.135677,51.07826,False,-0.59031373
132,9.050281,59.18249,52.29298,False,-0.5904695
179,9.046459,110.62021,119.666664,False,-0.5905528
109,9.024615,71.80846,62.86667,False,-0.59102887
146,8.99425,68.1827,60.013336,False,-0.59169066
